"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Document 71, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1050. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","350","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5196","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:59:28",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 70, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1050. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","346","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5196","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:59:28",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 69, Print Document owned by alexandrina.bueno on PC0602 was printed on IMP-FINANCEIRO through port 192.168.0.206.  Size in bytes: 33726. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","340","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4756","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1118","02/08/2024 09:53:51",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 68, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1034. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","335","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4316","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:47:49",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 67, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1040. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","330","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5892","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:41:27",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 66, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1053. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","325","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4280","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:40:38",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 65, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1621. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","320","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3604","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:37:03",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 64, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1035. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","315","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1148","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:32:37",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 63, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1041. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","310","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5740","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:31:24",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 62, Print Document owned by darliane.souza on PC0202 was printed on IMP-ADMINISTRACAO through port 192.168.0.252.  Size in bytes: 734824. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","305","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4924","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1132","02/08/2024 09:31:18",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 61, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1042. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","300","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","6004","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:30:27",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 60, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1043. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","295","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3808","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:30:15",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 59, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1048. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","290","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1928","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:26:40",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 58, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1856. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","285","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","32","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:20:26",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 57, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1641. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","280","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2668","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:14:28",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 56, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP-ADMINISTRACAO (L375) through port EP0BA1D5:L375 SERIES.  Size in bytes: 496959. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","275","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","6036","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:12:41",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 55, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP-ADMINISTRACAO (L375) through port EP0BA1D5:L375 SERIES.  Size in bytes: 456164. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","270","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2132","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 09:12:15",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 54, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1042. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","265","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4344","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:11:47",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 53, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1042. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","261","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4344","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:11:47",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 52, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1040. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","255","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5636","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:09:03",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 51, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1048. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","250","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5260","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:00:44",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 50, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1048. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","246","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5260","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:00:44",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 49, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1039. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","240","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5176","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:00:13",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 48, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1039. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","236","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5176","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 09:00:12",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 47, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1048. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","230","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","592","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 08:59:27",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 46, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1048. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","226","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","592","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 08:59:27",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 45, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1037. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","220","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","852","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 08:58:57",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 44, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1037. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","216","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","852","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 08:58:57",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 43, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1042. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","210","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5416","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 08:50:52",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 42, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1043. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","205","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5652","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 08:50:40",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 41, Print Document owned by estagiarios.cabana on PC0403 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1040. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","200","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3340","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 08:44:06",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 40, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1041. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","195","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3768","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 08:39:03",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 39, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1048. Pages printed: 2. No user action is required.","307","0",,"4","26","11","4611686018427390016","190","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5968","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 08:31:28",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 38, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP-ADMINISTRACAO (L375) through port EP0BA1D5:L375 SERIES.  Size in bytes: 411831. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","185","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4340","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 08:31:01",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 37, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP-ADMINISTRACAO (L375) through port EP0BA1D5:L375 SERIES.  Size in bytes: 450967. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","180","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4780","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 08:25:54",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 36, Print Document owned by pamylla.oliveira on PC0402 was printed on IMP-ADMINISTRACAO (L375) through port EP0BA1D5:L375 SERIES.  Size in bytes: 359237. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","175","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","32","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1135","02/08/2024 08:25:23",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
